sec,d ms,r.init,r.init was invoked (a)
10.104,0.446,robot,isMotorBusy was called, returning true
10.105,0.444,robot,isMotorBusy was called, returning true
10.105,0.464,robot,isMotorBusy was called, returning true
10.106,0.464,robot,isMotorBusy was called, returning true
10.106,0.509,robot,isMotorBusy was called, returning true
10.107,0.490,robot,isMotorBusy was called, returning true
10.108,0.929,robot,isMotorBusy was called, returning true
10.108,0.525,robot,isMotorBusy was called, returning true
10.109,0.474,robot,isMotorBusy was called, returning true
10.109,0.491,robot,isMotorBusy was called, returning true
10.110,0.531,robot,isMotorBusy was called, returning true
10.110,0.479,robot,isMotorBusy was called, returning true
10.111,0.437,robot,isMotorBusy was called, returning true
10.111,0.479,robot,isMotorBusy was called, returning true
10.112,0.553,robot,isMotorBusy was called, returning true
10.112,0.557,robot,isMotorBusy was called, returning true
10.113,0.962,robot,isMotorBusy was called, returning true
10.114,0.522,robot,isMotorBusy was called, returning true
10.114,0.482,robot,isMotorBusy was called, returning true
10.115,0.440,robot,isMotorBusy was called, returning true
10.115,0.502,robot,isMotorBusy was called, returning true
10.116,0.793,robot,isMotorBusy was called, returning true
10.116,0.469,pm.waitforMotors,timed out: 1.00
10.117,0.731,robot,setMotorPower was called - power: 0.00
10.118,1.209,robot,enableMotorEncoders was called
10.142,24.056,robot,move was called - f:r:s:, 0.20, 0.00, 0.00
10.183,40.689,robot,move powers are fl:fr:bl:br, 0.20, 0.20, 0.20, 0.20
10.271,87.877,<driveTowardsBeacon>
10.272,1.129,driveTowardsBeaconStateMachine,Execution of driveTowardsBeacon has started
10.273,0.784,robot,getCurrentAngle was invoked, returning 45
10.274,1.010,robot,getCurrentAngle was invoked, returning 45
10.275,1.076,robot,getCurrentAngle was invoked, returning 45
10.277,1.545,robot,getCurrentAngle was invoked, returning 45
10.278,1.071,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.312,34.472,Mainline,Ending state machine pass of driveTowardsBeacon
10.313,1.026,Mainline,Beginning state machine pass 3
10.314,1.201,robot,getCurrentAngle was invoked, returning 45
10.316,1.755,robot,getCurrentAngle was invoked, returning 45
10.317,1.135,robot,getCurrentAngle was invoked, returning 45
10.319,2.076,robot,getCurrentAngle was invoked, returning 45
10.320,1.100,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.326,5.680,Mainline,Ending state machine pass of driveTowardsBeacon
10.327,1.075,Mainline,Beginning state machine pass 3
10.328,0.815,robot,getCurrentAngle was invoked, returning 45
10.329,1.305,robot,getCurrentAngle was invoked, returning 45
10.330,1.169,robot,getCurrentAngle was invoked, returning 45
10.332,2.287,robot,getCurrentAngle was invoked, returning 45
10.338,4.811,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.350,12.427,Mainline,Ending state machine pass of driveTowardsBeacon
10.352,2.131,Mainline,Beginning state machine pass 3
10.354,1.994,robot,getCurrentAngle was invoked, returning 45
10.355,1.338,robot,getCurrentAngle was invoked, returning 45
10.356,0.739,robot,getCurrentAngle was invoked, returning 45
10.360,3.876,robot,getCurrentAngle was invoked, returning 45
10.361,1.217,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.364,2.981,Mainline,Ending state machine pass of driveTowardsBeacon
10.366,1.281,Mainline,Beginning state machine pass 3
10.366,0.906,robot,getCurrentAngle was invoked, returning 45
10.367,1.052,robot,getCurrentAngle was invoked, returning 45
10.368,0.660,robot,getCurrentAngle was invoked, returning 45
10.369,0.556,robot,getCurrentAngle was invoked, returning 45
10.371,2.647,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.377,5.332,Mainline,Ending state machine pass of driveTowardsBeacon
10.378,1.497,Mainline,Beginning state machine pass 3
10.379,0.914,robot,getCurrentAngle was invoked, returning 45
10.380,0.813,robot,getCurrentAngle was invoked, returning 45
10.380,0.567,robot,getCurrentAngle was invoked, returning 45
10.381,0.723,robot,getCurrentAngle was invoked, returning 45
10.382,0.876,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.384,1.973,Mainline,Ending state machine pass of driveTowardsBeacon
10.385,0.657,Mainline,Beginning state machine pass 3
10.385,0.768,robot,getCurrentAngle was invoked, returning 45
10.386,0.574,robot,getCurrentAngle was invoked, returning 45
10.387,0.910,robot,getCurrentAngle was invoked, returning 45
10.388,0.579,robot,getCurrentAngle was invoked, returning 45
10.388,0.926,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.391,2.657,Mainline,Ending state machine pass of driveTowardsBeacon
10.392,0.677,Mainline,Beginning state machine pass 3
10.393,0.861,robot,getCurrentAngle was invoked, returning 45
10.393,0.600,robot,getCurrentAngle was invoked, returning 45
10.394,0.742,robot,getCurrentAngle was invoked, returning 45
10.395,1.269,robot,getCurrentAngle was invoked, returning 45
10.396,0.633,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.398,2.003,Mainline,Ending state machine pass of driveTowardsBeacon
10.399,0.648,Mainline,Beginning state machine pass 3
10.399,0.848,robot,getCurrentAngle was invoked, returning 45
10.400,0.717,robot,getCurrentAngle was invoked, returning 45
10.401,0.883,robot,getCurrentAngle was invoked, returning 45
10.403,1.901,robot,getCurrentAngle was invoked, returning 45
10.404,0.610,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.406,2.900,Mainline,Ending state machine pass of driveTowardsBeacon
10.407,0.630,Mainline,Beginning state machine pass 3
10.408,0.844,robot,getCurrentAngle was invoked, returning 45
10.408,0.519,robot,getCurrentAngle was invoked, returning 45
10.409,0.809,robot,getCurrentAngle was invoked, returning 45
10.410,0.731,robot,getCurrentAngle was invoked, returning 45
10.411,0.601,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.413,2.212,Mainline,Ending state machine pass of driveTowardsBeacon
10.413,0.691,Mainline,Beginning state machine pass 3
10.414,0.929,robot,getCurrentAngle was invoked, returning 45
10.415,0.595,robot,getCurrentAngle was invoked, returning 45
10.416,0.754,robot,getCurrentAngle was invoked, returning 45
10.416,0.623,robot,getCurrentAngle was invoked, returning 45
10.418,1.746,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.420,2.102,Mainline,Ending state machine pass of driveTowardsBeacon
10.421,0.662,Mainline,Beginning state machine pass 3
10.422,0.879,robot,getCurrentAngle was invoked, returning 45
10.422,0.636,robot,getCurrentAngle was invoked, returning 45
10.423,0.834,robot,getCurrentAngle was invoked, returning 45
10.424,0.680,robot,getCurrentAngle was invoked, returning 45
10.425,0.770,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.426,1.826,Mainline,Ending state machine pass of driveTowardsBeacon
10.427,0.680,Mainline,Beginning state machine pass 3
10.428,0.680,robot,getCurrentAngle was invoked, returning 45
10.428,0.483,robot,getCurrentAngle was invoked, returning 45
10.429,0.840,robot,getCurrentAngle was invoked, returning 45
10.430,0.566,robot,getCurrentAngle was invoked, returning 45
10.430,0.683,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.435,4.668,Mainline,Ending state machine pass of driveTowardsBeacon
10.436,0.628,Mainline,Beginning state machine pass 3
10.436,0.674,robot,getCurrentAngle was invoked, returning 45
10.437,0.584,robot,getCurrentAngle was invoked, returning 45
10.438,1.292,robot,getCurrentAngle was invoked, returning 45
10.440,1.541,robot,getCurrentAngle was invoked, returning 45
10.440,0.626,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.443,2.576,Mainline,Ending state machine pass of driveTowardsBeacon
10.444,0.648,Mainline,Beginning state machine pass 3
10.446,1.876,robot,getCurrentAngle was invoked, returning 45
10.448,2.458,robot,getCurrentAngle was invoked, returning 45
10.449,0.901,robot,getCurrentAngle was invoked, returning 45
10.450,0.960,robot,getCurrentAngle was invoked, returning 45
10.451,1.565,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.454,2.882,Mainline,Ending state machine pass of driveTowardsBeacon
10.455,1.004,Mainline,Beginning state machine pass 3
10.456,0.523,robot,getCurrentAngle was invoked, returning 45
10.457,0.772,robot,getCurrentAngle was invoked, returning 45
10.459,2.355,robot,getCurrentAngle was invoked, returning 45
10.460,0.664,robot,getCurrentAngle was invoked, returning 45
10.460,0.540,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.464,3.401,Mainline,Ending state machine pass of driveTowardsBeacon
10.465,1.091,Mainline,Beginning state machine pass 3
10.466,1.564,robot,getCurrentAngle was invoked, returning 45
10.467,0.535,robot,getCurrentAngle was invoked, returning 45
10.468,1.285,robot,getCurrentAngle was invoked, returning 45
10.469,0.560,robot,getCurrentAngle was invoked, returning 45
10.470,1.344,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.473,2.695,Mainline,Ending state machine pass of driveTowardsBeacon
10.474,0.970,Mainline,Beginning state machine pass 3
10.474,0.560,robot,getCurrentAngle was invoked, returning 45
10.475,0.522,robot,getCurrentAngle was invoked, returning 45
10.476,1.152,robot,getCurrentAngle was invoked, returning 45
10.476,0.525,robot,getCurrentAngle was invoked, returning 45
10.478,2.026,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.481,2.463,Mainline,Ending state machine pass of driveTowardsBeacon
10.482,1.065,Mainline,Beginning state machine pass 3
10.482,0.528,robot,getCurrentAngle was invoked, returning 45
10.483,0.495,robot,getCurrentAngle was invoked, returning 45
10.484,0.886,robot,getCurrentAngle was invoked, returning 45
10.484,0.572,robot,getCurrentAngle was invoked, returning 45
10.486,1.444,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.488,2.232,Mainline,Ending state machine pass of driveTowardsBeacon
10.489,0.563,Mainline,Beginning state machine pass 3
10.489,0.574,robot,getCurrentAngle was invoked, returning 45
10.490,0.513,robot,getCurrentAngle was invoked, returning 45
10.490,0.547,robot,getCurrentAngle was invoked, returning 45
10.491,0.582,robot,getCurrentAngle was invoked, returning 45
10.492,1.548,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.494,1.710,Mainline,Ending state machine pass of driveTowardsBeacon
10.495,0.564,Mainline,Beginning state machine pass 3
10.495,0.537,robot,getCurrentAngle was invoked, returning 45
10.496,0.586,robot,getCurrentAngle was invoked, returning 45
10.496,0.577,robot,getCurrentAngle was invoked, returning 45
10.497,0.503,robot,getCurrentAngle was invoked, returning 45
10.497,0.555,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.499,2.026,Mainline,Ending state machine pass of driveTowardsBeacon
10.500,0.811,Mainline,Beginning state machine pass 3
10.501,0.489,robot,getCurrentAngle was invoked, returning 45
10.501,0.559,robot,getCurrentAngle was invoked, returning 45
10.506,4.702,robot,getCurrentAngle was invoked, returning 45
10.507,0.901,robot,getCurrentAngle was invoked, returning 45
10.508,0.692,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.510,2.173,Mainline,Ending state machine pass of driveTowardsBeacon
10.511,0.862,Mainline,Beginning state machine pass 3
10.512,1.098,robot,getCurrentAngle was invoked, returning 45
10.513,1.511,robot,getCurrentAngle was invoked, returning 45
10.514,1.037,robot,getCurrentAngle was invoked, returning 45
10.515,0.873,robot,getCurrentAngle was invoked, returning 45
10.516,0.878,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.518,2.327,Mainline,Ending state machine pass of driveTowardsBeacon
10.519,1.073,Mainline,Beginning state machine pass 3
10.520,0.666,robot,getCurrentAngle was invoked, returning 45
10.521,1.209,robot,getCurrentAngle was invoked, returning 45
10.522,0.796,robot,getCurrentAngle was invoked, returning 45
10.523,1.167,robot,getCurrentAngle was invoked, returning 45
10.525,1.556,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.529,3.945,Mainline,Ending state machine pass of driveTowardsBeacon
10.530,1.330,Mainline,Beginning state machine pass 3
10.531,0.606,robot,getCurrentAngle was invoked, returning 45
10.532,1.626,robot,getCurrentAngle was invoked, returning 45
10.534,1.314,robot,getCurrentAngle was invoked, returning 45
10.535,1.560,robot,getCurrentAngle was invoked, returning 45
10.537,1.405,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.540,3.076,Mainline,Ending state machine pass of driveTowardsBeacon
10.541,1.027,Mainline,Beginning state machine pass 3
10.542,1.112,robot,getCurrentAngle was invoked, returning 45
10.543,0.888,robot,getCurrentAngle was invoked, returning 45
10.545,1.878,robot,getCurrentAngle was invoked, returning 45
10.546,0.975,robot,getCurrentAngle was invoked, returning 45
10.546,0.898,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.550,4.009,Mainline,Ending state machine pass of driveTowardsBeacon
10.552,2.011,Mainline,Beginning state machine pass 3
10.554,1.249,robot,getCurrentAngle was invoked, returning 45
10.555,1.558,robot,getCurrentAngle was invoked, returning 45
10.557,1.302,robot,getCurrentAngle was invoked, returning 45
10.558,0.921,robot,getCurrentAngle was invoked, returning 45
10.559,1.078,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.561,2.577,Mainline,Ending state machine pass of driveTowardsBeacon
10.562,1.307,Mainline,Beginning state machine pass 3
10.563,0.577,robot,getCurrentAngle was invoked, returning 45
10.564,1.032,robot,getCurrentAngle was invoked, returning 45
10.565,1.315,robot,getCurrentAngle was invoked, returning 45
10.566,0.811,robot,getCurrentAngle was invoked, returning 45
10.567,0.717,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.569,2.031,Mainline,Ending state machine pass of driveTowardsBeacon
10.570,0.765,Mainline,Beginning state machine pass 3
10.570,0.763,robot,getCurrentAngle was invoked, returning 45
10.571,0.734,robot,getCurrentAngle was invoked, returning 45
10.572,0.834,robot,getCurrentAngle was invoked, returning 45
10.573,0.628,robot,getCurrentAngle was invoked, returning 45
10.574,1.460,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.577,2.402,Mainline,Ending state machine pass of driveTowardsBeacon
10.577,0.855,Mainline,Beginning state machine pass 3
10.578,0.787,robot,getCurrentAngle was invoked, returning 45
10.579,0.892,robot,getCurrentAngle was invoked, returning 45
10.580,0.615,robot,getCurrentAngle was invoked, returning 45
10.581,1.333,robot,getCurrentAngle was invoked, returning 45
10.582,1.128,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.584,1.717,Mainline,Ending state machine pass of driveTowardsBeacon
10.585,0.776,Mainline,Beginning state machine pass 3
10.585,0.575,robot,getCurrentAngle was invoked, returning 45
10.586,0.718,robot,getCurrentAngle was invoked, returning 45
10.587,0.651,robot,getCurrentAngle was invoked, returning 45
10.587,0.702,robot,getCurrentAngle was invoked, returning 45
10.588,0.579,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.590,2.260,Mainline,Ending state machine pass of driveTowardsBeacon
10.591,0.819,Mainline,Beginning state machine pass 3
10.591,0.498,robot,getCurrentAngle was invoked, returning 45
10.592,0.754,robot,getCurrentAngle was invoked, returning 45
10.593,0.753,robot,getCurrentAngle was invoked, returning 45
10.594,0.781,robot,getCurrentAngle was invoked, returning 45
10.594,0.727,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.597,2.106,Mainline,Ending state machine pass of driveTowardsBeacon
10.597,0.848,Mainline,Beginning state machine pass 3
10.598,0.643,robot,getCurrentAngle was invoked, returning 45
10.599,0.883,robot,getCurrentAngle was invoked, returning 45
10.600,0.556,robot,getCurrentAngle was invoked, returning 45
10.601,1.111,robot,getCurrentAngle was invoked, returning 45
10.602,1.129,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.604,2.129,Mainline,Ending state machine pass of driveTowardsBeacon
10.605,0.836,Mainline,Beginning state machine pass 3
10.605,0.747,robot,getCurrentAngle was invoked, returning 45
10.606,0.806,robot,getCurrentAngle was invoked, returning 45
10.607,0.558,robot,getCurrentAngle was invoked, returning 45
10.607,0.546,robot,getCurrentAngle was invoked, returning 45
10.609,1.281,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.610,1.777,Mainline,Ending state machine pass of driveTowardsBeacon
10.611,0.828,Mainline,Beginning state machine pass 3
10.612,0.732,robot,getCurrentAngle was invoked, returning 45
10.613,0.799,robot,getCurrentAngle was invoked, returning 45
10.613,0.601,robot,getCurrentAngle was invoked, returning 45
10.614,0.854,robot,getCurrentAngle was invoked, returning 45
10.615,1.161,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.617,1.853,Mainline,Ending state machine pass of driveTowardsBeacon
10.618,0.894,Mainline,Beginning state machine pass 3
10.619,0.534,robot,getCurrentAngle was invoked, returning 45
10.619,0.637,robot,getCurrentAngle was invoked, returning 45
10.620,0.623,robot,getCurrentAngle was invoked, returning 45
10.621,1.220,robot,getCurrentAngle was invoked, returning 45
10.623,1.446,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.624,1.622,Mainline,Ending state machine pass of driveTowardsBeacon
10.625,0.873,Mainline,Beginning state machine pass 3
10.626,0.581,robot,getCurrentAngle was invoked, returning 45
10.626,0.806,robot,getCurrentAngle was invoked, returning 45
10.627,0.653,robot,getCurrentAngle was invoked, returning 45
10.628,0.915,robot,getCurrentAngle was invoked, returning 45
10.629,1.113,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.631,1.594,Mainline,Ending state machine pass of driveTowardsBeacon
10.632,0.772,Mainline,Beginning state machine pass 3
10.634,2.388,robot,getCurrentAngle was invoked, returning 45
10.635,0.930,robot,getCurrentAngle was invoked, returning 45
10.636,1.234,robot,getCurrentAngle was invoked, returning 45
10.637,0.507,robot,getCurrentAngle was invoked, returning 45
10.637,0.727,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.639,1.778,Mainline,Ending state machine pass of driveTowardsBeacon
10.640,0.798,Mainline,Beginning state machine pass 3
10.640,0.536,robot,getCurrentAngle was invoked, returning 45
10.641,0.766,robot,getCurrentAngle was invoked, returning 45
10.643,1.584,robot,getCurrentAngle was invoked, returning 45
10.644,1.021,robot,getCurrentAngle was invoked, returning 45
10.645,1.143,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.647,2.189,Mainline,Ending state machine pass of driveTowardsBeacon
10.648,0.976,Mainline,Beginning state machine pass 3
10.649,0.570,robot,getCurrentAngle was invoked, returning 45
10.649,0.696,robot,getCurrentAngle was invoked, returning 45
10.650,0.648,robot,getCurrentAngle was invoked, returning 45
10.651,1.258,robot,getCurrentAngle was invoked, returning 45
10.652,0.762,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.654,2.119,Mainline,Ending state machine pass of driveTowardsBeacon
10.655,0.691,Mainline,Beginning state machine pass 3
10.656,0.780,robot,getCurrentAngle was invoked, returning 45
10.656,0.607,robot,getCurrentAngle was invoked, returning 45
10.657,0.552,robot,getCurrentAngle was invoked, returning 45
10.657,0.532,robot,getCurrentAngle was invoked, returning 45
10.658,0.847,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.660,1.754,Mainline,Ending state machine pass of driveTowardsBeacon
10.661,0.699,Mainline,Beginning state machine pass 3
10.661,0.541,robot,getCurrentAngle was invoked, returning 45
10.662,0.581,robot,getCurrentAngle was invoked, returning 45
10.663,0.905,robot,getCurrentAngle was invoked, returning 45
10.665,1.838,robot,getCurrentAngle was invoked, returning 45
10.665,0.980,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.667,1.866,Mainline,Ending state machine pass of driveTowardsBeacon
10.668,1.045,Mainline,Beginning state machine pass 3
10.669,0.868,robot,getCurrentAngle was invoked, returning 45
10.670,0.539,robot,getCurrentAngle was invoked, returning 45
10.671,0.842,robot,getCurrentAngle was invoked, returning 45
10.672,0.930,robot,getCurrentAngle was invoked, returning 45
10.673,0.956,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.674,1.849,Mainline,Ending state machine pass of driveTowardsBeacon
10.675,0.613,Mainline,Beginning state machine pass 3
10.676,0.517,robot,getCurrentAngle was invoked, returning 45
10.676,0.623,robot,getCurrentAngle was invoked, returning 45
10.677,0.539,robot,getCurrentAngle was invoked, returning 45
10.677,0.525,robot,getCurrentAngle was invoked, returning 45
10.678,0.512,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.680,2.181,Mainline,Ending state machine pass of driveTowardsBeacon
10.681,0.623,Mainline,Beginning state machine pass 3
10.681,0.539,robot,getCurrentAngle was invoked, returning 45
10.682,0.509,robot,getCurrentAngle was invoked, returning 45
10.682,0.752,robot,getCurrentAngle was invoked, returning 45
10.683,0.563,robot,getCurrentAngle was invoked, returning 45
10.683,0.551,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.685,1.961,Mainline,Ending state machine pass of driveTowardsBeacon
10.686,0.673,Mainline,Beginning state machine pass 3
10.688,1.755,robot,getCurrentAngle was invoked, returning 45
10.688,0.599,robot,getCurrentAngle was invoked, returning 45
10.689,0.619,robot,getCurrentAngle was invoked, returning 45
10.690,0.850,robot,getCurrentAngle was invoked, returning 45
10.691,0.653,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.692,1.785,Mainline,Ending state machine pass of driveTowardsBeacon
10.693,0.629,Mainline,Beginning state machine pass 3
10.694,0.560,robot,getCurrentAngle was invoked, returning 45
10.694,0.460,robot,getCurrentAngle was invoked, returning 45
10.701,6.664,robot,getCurrentAngle was invoked, returning 45
10.702,1.136,robot,getCurrentAngle was invoked, returning 45
10.705,3.483,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.708,2.905,Mainline,Ending state machine pass of driveTowardsBeacon
10.709,0.870,Mainline,Beginning state machine pass 3
10.710,0.695,robot,getCurrentAngle was invoked, returning 45
10.710,0.649,robot,getCurrentAngle was invoked, returning 45
10.711,0.789,robot,getCurrentAngle was invoked, returning 45
10.712,0.920,robot,getCurrentAngle was invoked, returning 45
10.713,0.621,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.716,2.900,Mainline,Ending state machine pass of driveTowardsBeacon
10.716,0.676,Mainline,Beginning state machine pass 3
10.717,0.787,robot,getCurrentAngle was invoked, returning 45
10.718,0.505,robot,getCurrentAngle was invoked, returning 45
10.719,1.239,robot,getCurrentAngle was invoked, returning 45
10.720,0.767,robot,getCurrentAngle was invoked, returning 45
10.720,0.565,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.721,1.356,Mainline,Ending state machine pass of driveTowardsBeacon
10.722,0.820,Mainline,Beginning state machine pass 3
10.723,0.684,robot,getCurrentAngle was invoked, returning 45
10.724,0.826,robot,getCurrentAngle was invoked, returning 45
10.725,1.343,robot,getCurrentAngle was invoked, returning 45
10.726,0.949,robot,getCurrentAngle was invoked, returning 45
10.727,0.579,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.729,1.881,Mainline,Ending state machine pass of driveTowardsBeacon
10.729,0.915,Mainline,Beginning state machine pass 3
10.730,0.614,robot,getCurrentAngle was invoked, returning 45
10.731,0.651,robot,getCurrentAngle was invoked, returning 45
10.731,0.692,robot,getCurrentAngle was invoked, returning 45
10.732,0.896,robot,getCurrentAngle was invoked, returning 45
10.733,0.596,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.735,2.256,Mainline,Ending state machine pass of driveTowardsBeacon
10.736,0.999,Mainline,Beginning state machine pass 3
10.737,0.530,robot,getCurrentAngle was invoked, returning 45
10.738,0.870,robot,getCurrentAngle was invoked, returning 45
10.738,0.811,robot,getCurrentAngle was invoked, returning 45
10.739,0.793,robot,getCurrentAngle was invoked, returning 45
10.740,0.998,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.743,2.426,Mainline,Ending state machine pass of driveTowardsBeacon
10.743,0.832,Mainline,Beginning state machine pass 3
10.744,0.583,robot,getCurrentAngle was invoked, returning 45
10.745,0.601,robot,getCurrentAngle was invoked, returning 45
10.746,1.085,robot,getCurrentAngle was invoked, returning 45
10.747,0.784,robot,getCurrentAngle was invoked, returning 45
10.748,1.169,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.749,1.806,Mainline,Ending state machine pass of driveTowardsBeacon
10.750,0.616,Mainline,Beginning state machine pass 3
10.751,0.893,robot,getCurrentAngle was invoked, returning 45
10.752,0.557,robot,getCurrentAngle was invoked, returning 45
10.752,0.713,robot,getCurrentAngle was invoked, returning 45
10.753,0.796,robot,getCurrentAngle was invoked, returning 45
10.754,0.730,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.756,1.823,Mainline,Ending state machine pass of driveTowardsBeacon
10.757,1.302,Mainline,Beginning state machine pass 3
10.757,0.571,robot,getCurrentAngle was invoked, returning 45
10.758,0.674,robot,getCurrentAngle was invoked, returning 45
10.759,0.571,robot,getCurrentAngle was invoked, returning 45
10.759,0.584,robot,getCurrentAngle was invoked, returning 45
10.760,0.986,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.764,3.967,Mainline,Ending state machine pass of driveTowardsBeacon
10.765,0.946,Mainline,Beginning state machine pass 3
10.766,0.616,robot,getCurrentAngle was invoked, returning 45
10.766,0.534,robot,getCurrentAngle was invoked, returning 45
10.767,1.039,robot,getCurrentAngle was invoked, returning 45
10.768,0.888,robot,getCurrentAngle was invoked, returning 45
10.769,0.827,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.773,3.791,Mainline,Ending state machine pass of driveTowardsBeacon
10.774,0.761,Mainline,Beginning state machine pass 3
10.774,0.563,robot,getCurrentAngle was invoked, returning 45
10.775,0.704,robot,getCurrentAngle was invoked, returning 45
10.776,1.211,robot,getCurrentAngle was invoked, returning 45
10.777,0.663,robot,getCurrentAngle was invoked, returning 45
10.778,1.285,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.781,2.965,Mainline,Ending state machine pass of driveTowardsBeacon
10.782,0.935,Mainline,Beginning state machine pass 3
10.783,1.039,robot,getCurrentAngle was invoked, returning 45
10.784,0.538,robot,getCurrentAngle was invoked, returning 45
10.785,1.572,robot,getCurrentAngle was invoked, returning 45
10.786,0.624,robot,getCurrentAngle was invoked, returning 45
10.786,0.673,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.789,2.262,Mainline,Ending state machine pass of driveTowardsBeacon
10.789,0.593,Mainline,Beginning state machine pass 3
10.790,0.496,robot,getCurrentAngle was invoked, returning 45
10.790,0.600,robot,getCurrentAngle was invoked, returning 45
10.791,0.554,robot,getCurrentAngle was invoked, returning 45
10.791,0.532,robot,getCurrentAngle was invoked, returning 45
10.793,1.046,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
10.795,2.394,Mainline,Ending state machine pass of driveTowardsBeacon
10.796,0.660,Mainline,Beginning state machine pass 3
10.796,0.569,robot,getCurrentAngle was invoked, returning 45
