sec,d ms,r.init,r.init was invoked (a)
10.362,1.247,robot,detectLine was called
10.363,0.659,in detectLine,ods.getLightDetected(), 0.115
10.365,2.402,in detectLine,returning, false
10.366,0.852,robot,getCurrentAngle was invoked, returning 45
10.367,0.682,robot,getCurrentAngle was invoked, returning 45
10.367,0.564,robot,getCurrentAngle was invoked, returning 45
10.369,1.364,robot,getCurrentAngle was invoked, returning 45
10.369,0.607,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.374,4.453,Mainline,Ending state machine pass of scanForLine
10.375,1.121,Mainline,Beginning state machine pass 2
10.376,1.588,robot,detectLine was called
10.377,0.758,in detectLine,ods.getLightDetected(), 0.115
10.379,1.571,in detectLine,returning, false
10.379,0.666,robot,getCurrentAngle was invoked, returning 45
10.380,0.767,robot,getCurrentAngle was invoked, returning 45
10.381,0.880,robot,getCurrentAngle was invoked, returning 45
10.382,0.776,robot,getCurrentAngle was invoked, returning 45
10.383,0.695,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.385,2.397,Mainline,Ending state machine pass of scanForLine
10.386,1.300,Mainline,Beginning state machine pass 2
10.388,1.958,robot,detectLine was called
10.389,1.021,in detectLine,ods.getLightDetected(), 0.115
10.390,0.788,in detectLine,returning, false
10.391,0.766,robot,getCurrentAngle was invoked, returning 45
10.391,0.441,robot,getCurrentAngle was invoked, returning 45
10.392,0.751,robot,getCurrentAngle was invoked, returning 45
10.393,0.702,robot,getCurrentAngle was invoked, returning 45
10.393,0.699,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.396,2.509,Mainline,Ending state machine pass of scanForLine
10.397,0.713,Mainline,Beginning state machine pass 2
10.397,0.518,robot,detectLine was called
10.398,0.715,in detectLine,ods.getLightDetected(), 0.115
10.399,0.761,in detectLine,returning, false
10.399,0.785,robot,getCurrentAngle was invoked, returning 45
10.401,1.118,robot,getCurrentAngle was invoked, returning 45
10.401,0.617,robot,getCurrentAngle was invoked, returning 45
10.402,0.800,robot,getCurrentAngle was invoked, returning 45
10.403,0.571,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.405,2.575,Mainline,Ending state machine pass of scanForLine
10.406,0.853,Mainline,Beginning state machine pass 2
10.407,0.582,robot,detectLine was called
10.410,3.587,in detectLine,ods.getLightDetected(), 0.115
10.411,1.096,in detectLine,returning, false
10.412,0.963,robot,getCurrentAngle was invoked, returning 45
10.413,0.834,robot,getCurrentAngle was invoked, returning 45
10.414,0.855,robot,getCurrentAngle was invoked, returning 45
10.416,1.735,robot,getCurrentAngle was invoked, returning 45
10.416,0.637,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.419,2.954,Mainline,Ending state machine pass of scanForLine
10.420,0.883,Mainline,Beginning state machine pass 2
10.421,0.903,robot,detectLine was called
10.422,0.808,in detectLine,ods.getLightDetected(), 0.115
10.423,0.981,in detectLine,returning, false
10.424,0.896,robot,getCurrentAngle was invoked, returning 45
10.425,1.041,robot,getCurrentAngle was invoked, returning 45
10.425,0.655,robot,getCurrentAngle was invoked, returning 45
10.427,1.443,robot,getCurrentAngle was invoked, returning 45
10.428,1.171,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.431,2.650,Mainline,Ending state machine pass of scanForLine
10.432,0.920,Mainline,Beginning state machine pass 2
10.432,0.872,robot,detectLine was called
10.436,3.774,in detectLine,ods.getLightDetected(), 0.115
10.437,0.867,in detectLine,returning, false
10.438,0.601,robot,getCurrentAngle was invoked, returning 45
10.438,0.420,robot,getCurrentAngle was invoked, returning 45
10.439,0.508,robot,getCurrentAngle was invoked, returning 45
10.440,1.004,robot,getCurrentAngle was invoked, returning 45
10.440,0.883,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.443,2.536,Mainline,Ending state machine pass of scanForLine
10.444,0.635,Mainline,Beginning state machine pass 2
10.444,0.463,robot,detectLine was called
10.445,0.402,in detectLine,ods.getLightDetected(), 0.115
10.445,0.643,in detectLine,returning, false
10.446,0.504,robot,getCurrentAngle was invoked, returning 45
10.446,0.449,robot,getCurrentAngle was invoked, returning 45
10.447,0.549,robot,getCurrentAngle was invoked, returning 45
10.448,0.893,robot,getCurrentAngle was invoked, returning 45
10.448,0.746,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.451,2.392,Mainline,Ending state machine pass of scanForLine
10.451,0.674,Mainline,Beginning state machine pass 2
10.452,0.657,robot,detectLine was called
10.453,0.474,in detectLine,ods.getLightDetected(), 0.115
10.453,0.588,in detectLine,returning, false
10.454,0.514,robot,getCurrentAngle was invoked, returning 45
10.454,0.505,robot,getCurrentAngle was invoked, returning 45
10.455,0.908,robot,getCurrentAngle was invoked, returning 45
10.456,0.620,robot,getCurrentAngle was invoked, returning 45
10.457,1.063,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.460,2.959,Mainline,Ending state machine pass of scanForLine
10.460,0.808,Mainline,Beginning state machine pass 2
10.461,0.529,robot,detectLine was called
10.461,0.494,in detectLine,ods.getLightDetected(), 0.115
10.462,0.821,in detectLine,returning, false
10.463,0.586,robot,getCurrentAngle was invoked, returning 45
10.463,0.505,robot,getCurrentAngle was invoked, returning 45
10.464,0.633,robot,getCurrentAngle was invoked, returning 45
10.465,0.522,robot,getCurrentAngle was invoked, returning 45
10.465,0.545,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.24, -0.22, 0.15
10.468,2.651,Mainline,Ending state machine pass of scanForLine
10.468,0.593,Mainline,Beginning state machine pass 2
10.469,0.562,robot,detectLine was called
10.469,0.416,in detectLine,ods.getLightDetected(), 0.117
10.470,0.658,in detectLine,returning, false
10.471,0.517,robot,getCurrentAngle was invoked, returning 45
10.471,0.438,robot,getCurrentAngle was invoked, returning 45
10.471,0.542,robot,getCurrentAngle was invoked, returning 45
10.473,1.188,robot,getCurrentAngle was invoked, returning 45
10.473,0.589,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.501,27.352,Mainline,Ending state machine pass of scanForLine
10.501,0.666,Mainline,Beginning state machine pass 2
10.502,0.758,robot,detectLine was called
10.503,0.834,in detectLine,ods.getLightDetected(), 0.117
10.504,1.080,in detectLine,returning, false
10.505,1.166,robot,getCurrentAngle was invoked, returning 45
10.506,0.533,robot,getCurrentAngle was invoked, returning 45
10.507,1.396,robot,getCurrentAngle was invoked, returning 45
10.509,1.802,robot,getCurrentAngle was invoked, returning 45
10.509,0.626,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.513,3.133,Mainline,Ending state machine pass of scanForLine
10.515,2.507,Mainline,Beginning state machine pass 2
10.516,0.954,robot,detectLine was called
10.519,2.760,in detectLine,ods.getLightDetected(), 0.117
10.520,0.758,in detectLine,returning, false
10.520,0.580,robot,getCurrentAngle was invoked, returning 45
10.521,0.418,robot,getCurrentAngle was invoked, returning 45
10.523,1.999,robot,getCurrentAngle was invoked, returning 45
10.524,1.248,robot,getCurrentAngle was invoked, returning 45
10.524,0.660,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.528,3.049,Mainline,Ending state machine pass of scanForLine
10.528,0.626,Mainline,Beginning state machine pass 2
10.529,1.051,robot,detectLine was called
10.530,0.730,in detectLine,ods.getLightDetected(), 0.118
10.531,0.709,in detectLine,returning, false
10.531,0.515,robot,getCurrentAngle was invoked, returning 45
10.532,0.860,robot,getCurrentAngle was invoked, returning 45
10.533,1.245,robot,getCurrentAngle was invoked, returning 45
10.535,1.986,robot,getCurrentAngle was invoked, returning 45
10.536,0.894,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.539,2.500,Mainline,Ending state machine pass of scanForLine
10.544,5.223,Mainline,Beginning state machine pass 2
10.547,2.894,robot,detectLine was called
10.548,1.200,in detectLine,ods.getLightDetected(), 0.118
10.549,1.162,in detectLine,returning, false
10.552,3.029,robot,getCurrentAngle was invoked, returning 45
10.554,1.510,robot,getCurrentAngle was invoked, returning 45
10.555,0.841,robot,getCurrentAngle was invoked, returning 45
10.555,0.753,robot,getCurrentAngle was invoked, returning 45
10.556,1.187,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.562,6.041,Mainline,Ending state machine pass of scanForLine
10.564,1.679,Mainline,Beginning state machine pass 2
10.567,2.329,robot,detectLine was called
10.575,8.509,in detectLine,ods.getLightDetected(), 0.118
10.577,1.773,in detectLine,returning, false
10.578,1.231,robot,getCurrentAngle was invoked, returning 45
10.579,1.066,robot,getCurrentAngle was invoked, returning 45
10.581,1.654,robot,getCurrentAngle was invoked, returning 45
10.583,1.899,robot,getCurrentAngle was invoked, returning 45
10.584,0.910,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.612,28.050,Mainline,Ending state machine pass of scanForLine
10.613,1.529,Mainline,Beginning state machine pass 2
10.615,1.530,robot,detectLine was called
10.619,4.277,in detectLine,ods.getLightDetected(), 0.121
10.620,1.359,in detectLine,returning, false
10.621,0.771,robot,getCurrentAngle was invoked, returning 45
10.622,1.225,robot,getCurrentAngle was invoked, returning 45
10.624,2.128,robot,getCurrentAngle was invoked, returning 45
10.626,1.218,robot,getCurrentAngle was invoked, returning 45
10.627,0.897,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.629,2.854,Mainline,Ending state machine pass of scanForLine
10.630,0.887,Mainline,Beginning state machine pass 2
10.631,0.819,robot,detectLine was called
10.632,0.720,in detectLine,ods.getLightDetected(), 0.121
10.633,0.956,in detectLine,returning, false
10.634,0.852,robot,getCurrentAngle was invoked, returning 45
10.634,0.468,robot,getCurrentAngle was invoked, returning 45
10.636,1.515,robot,getCurrentAngle was invoked, returning 45
10.636,0.613,robot,getCurrentAngle was invoked, returning 45
10.637,0.808,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.640,2.860,Mainline,Ending state machine pass of scanForLine
10.641,0.961,Mainline,Beginning state machine pass 2
10.641,0.453,robot,detectLine was called
10.644,3.101,in detectLine,ods.getLightDetected(), 0.121
10.645,0.945,in detectLine,returning, false
10.646,0.582,robot,getCurrentAngle was invoked, returning 45
10.647,0.600,robot,getCurrentAngle was invoked, returning 45
10.647,0.907,robot,getCurrentAngle was invoked, returning 45
10.650,2.097,robot,getCurrentAngle was invoked, returning 45
10.651,1.709,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.657,5.952,Mainline,Ending state machine pass of scanForLine
10.658,0.727,Mainline,Beginning state machine pass 2
10.659,1.135,robot,detectLine was called
10.660,0.752,in detectLine,ods.getLightDetected(), 0.121
10.661,1.531,in detectLine,returning, false
10.662,1.002,robot,getCurrentAngle was invoked, returning 45
10.663,0.818,robot,getCurrentAngle was invoked, returning 45
10.664,0.768,robot,getCurrentAngle was invoked, returning 45
10.665,0.889,robot,getCurrentAngle was invoked, returning 45
10.669,4.071,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.674,4.938,Mainline,Ending state machine pass of scanForLine
10.675,0.988,Mainline,Beginning state machine pass 2
10.676,1.077,robot,detectLine was called
10.677,1.238,in detectLine,ods.getLightDetected(), 0.121
10.679,1.890,in detectLine,returning, false
10.680,0.782,robot,getCurrentAngle was invoked, returning 45
10.681,0.878,robot,getCurrentAngle was invoked, returning 45
10.682,1.010,robot,getCurrentAngle was invoked, returning 45
10.683,1.481,robot,getCurrentAngle was invoked, returning 45
10.684,1.078,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.687,2.855,Mainline,Ending state machine pass of scanForLine
10.688,0.819,Mainline,Beginning state machine pass 2
10.689,0.965,robot,detectLine was called
10.694,4.941,in detectLine,ods.getLightDetected(), 0.126
10.696,1.766,in detectLine,returning, false
10.696,0.783,robot,getCurrentAngle was invoked, returning 45
10.697,0.725,robot,getCurrentAngle was invoked, returning 45
10.698,1.014,robot,getCurrentAngle was invoked, returning 45
10.700,1.567,robot,getCurrentAngle was invoked, returning 45
10.701,1.441,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.705,3.915,Mainline,Ending state machine pass of scanForLine
10.706,1.181,Mainline,Beginning state machine pass 2
10.707,1.110,robot,detectLine was called
10.708,0.617,in detectLine,ods.getLightDetected(), 0.126
10.710,1.889,in detectLine,returning, false
10.711,1.142,robot,getCurrentAngle was invoked, returning 45
10.712,0.798,robot,getCurrentAngle was invoked, returning 45
10.713,1.197,robot,getCurrentAngle was invoked, returning 45
10.714,0.739,robot,getCurrentAngle was invoked, returning 45
10.717,3.632,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.721,3.702,Mainline,Ending state machine pass of scanForLine
10.722,1.152,Mainline,Beginning state machine pass 2
10.724,1.767,robot,detectLine was called
10.725,1.066,in detectLine,ods.getLightDetected(), 0.126
10.726,0.831,in detectLine,returning, false
10.727,1.254,robot,getCurrentAngle was invoked, returning 45
10.728,0.629,robot,getCurrentAngle was invoked, returning 45
10.729,1.230,robot,getCurrentAngle was invoked, returning 45
10.730,0.649,robot,getCurrentAngle was invoked, returning 45
10.730,0.788,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.751,20.248,Mainline,Ending state machine pass of scanForLine
10.752,0.920,Mainline,Beginning state machine pass 2
10.753,1.351,robot,detectLine was called
10.754,0.966,in detectLine,ods.getLightDetected(), 0.126
10.755,0.963,in detectLine,returning, false
10.756,0.788,robot,getCurrentAngle was invoked, returning 45
10.757,1.368,robot,getCurrentAngle was invoked, returning 45
10.758,1.280,robot,getCurrentAngle was invoked, returning 45
10.762,3.690,robot,getCurrentAngle was invoked, returning 45
10.763,1.352,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.788,25.020,Mainline,Ending state machine pass of scanForLine
10.789,0.825,Mainline,Beginning state machine pass 2
10.790,0.606,robot,detectLine was called
10.790,0.591,in detectLine,ods.getLightDetected(), 0.132
10.791,0.814,in detectLine,returning, false
10.793,1.742,robot,getCurrentAngle was invoked, returning 45
10.794,0.603,robot,getCurrentAngle was invoked, returning 45
10.795,1.044,robot,getCurrentAngle was invoked, returning 45
10.795,0.697,robot,getCurrentAngle was invoked, returning 45
10.796,0.787,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.799,2.698,Mainline,Ending state machine pass of scanForLine
10.800,1.171,Mainline,Beginning state machine pass 2
10.801,0.859,robot,detectLine was called
10.805,3.772,in detectLine,ods.getLightDetected(), 0.132
10.806,1.361,in detectLine,returning, false
10.807,0.917,robot,getCurrentAngle was invoked, returning 45
10.808,0.775,robot,getCurrentAngle was invoked, returning 45
10.808,0.859,robot,getCurrentAngle was invoked, returning 45
10.809,0.807,robot,getCurrentAngle was invoked, returning 45
10.810,1.099,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.815,4.777,Mainline,Ending state machine pass of scanForLine
10.816,0.943,Mainline,Beginning state machine pass 2
10.818,1.640,robot,detectLine was called
10.818,0.564,in detectLine,ods.getLightDetected(), 0.169
10.822,3.436,in detectLine,returning, false
10.823,0.898,robot,getCurrentAngle was invoked, returning 45
10.823,0.557,robot,getCurrentAngle was invoked, returning 45
10.824,0.745,robot,getCurrentAngle was invoked, returning 45
10.825,0.733,robot,getCurrentAngle was invoked, returning 45
10.827,2.213,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.832,5.362,Mainline,Ending state machine pass of scanForLine
10.833,0.663,Mainline,Beginning state machine pass 2
10.835,1.918,robot,detectLine was called
10.835,0.668,in detectLine,ods.getLightDetected(), 0.169
10.836,0.785,in detectLine,returning, false
10.837,0.769,robot,getCurrentAngle was invoked, returning 45
10.838,0.910,robot,getCurrentAngle was invoked, returning 45
10.840,1.800,robot,getCurrentAngle was invoked, returning 45
10.841,1.012,robot,getCurrentAngle was invoked, returning 45
10.842,1.422,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.846,4.074,Mainline,Ending state machine pass of scanForLine
10.847,1.145,Mainline,Beginning state machine pass 2
10.848,0.971,robot,detectLine was called
10.849,0.635,in detectLine,ods.getLightDetected(), 0.169
10.850,1.179,in detectLine,returning, false
10.851,0.731,robot,getCurrentAngle was invoked, returning 45
10.851,0.502,robot,getCurrentAngle was invoked, returning 45
10.854,2.244,robot,getCurrentAngle was invoked, returning 45
10.854,0.635,robot,getCurrentAngle was invoked, returning 45
10.859,4.589,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
10.863,4.382,Mainline,Ending state machine pass of scanForLine
10.864,1.040,Mainline,Beginning state machine pass 2
10.865,0.909,robot,detectLine was called
10.866,0.543,in detectLine,ods.getLightDetected(), 0.169
10.867,1.047,in detectLine,returning, false
10.868,1.012,robot,getCurrentAngle was invoked, returning 45
10.868,0.479,robot,getCurrentAngle was invoked, returning 45
10.869,0.714,robot,getCurrentAngle was invoked, returning 45
10.870,1.259,robot,getCurrentAngle was invoked, returning 45
10.871,0.881,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.900,28.921,Mainline,Ending state machine pass of scanForLine
10.901,0.729,Mainline,Beginning state machine pass 2
10.902,0.741,robot,detectLine was called
10.902,0.773,in detectLine,ods.getLightDetected(), 0.178
10.904,1.209,in detectLine,returning, false
10.906,2.649,robot,getCurrentAngle was invoked, returning 45
10.907,0.768,robot,getCurrentAngle was invoked, returning 45
10.908,0.902,robot,getCurrentAngle was invoked, returning 45
10.908,0.559,robot,getCurrentAngle was invoked, returning 45
10.910,1.176,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.915,5.037,Mainline,Ending state machine pass of scanForLine
10.916,1.356,Mainline,Beginning state machine pass 2
10.917,0.558,robot,detectLine was called
10.917,0.686,in detectLine,ods.getLightDetected(), 0.178
10.918,0.915,in detectLine,returning, false
10.919,0.755,robot,getCurrentAngle was invoked, returning 45
10.920,0.940,robot,getCurrentAngle was invoked, returning 45
10.921,1.119,robot,getCurrentAngle was invoked, returning 45
10.923,1.710,robot,getCurrentAngle was invoked, returning 45
10.923,0.593,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.926,2.824,Mainline,Ending state machine pass of scanForLine
10.927,0.730,Mainline,Beginning state machine pass 2
10.927,0.497,robot,detectLine was called
10.932,4.243,in detectLine,ods.getLightDetected(), 0.178
10.933,1.196,in detectLine,returning, false
10.934,0.756,robot,getCurrentAngle was invoked, returning 45
10.934,0.622,robot,getCurrentAngle was invoked, returning 45
10.936,1.901,robot,getCurrentAngle was invoked, returning 45
10.937,0.972,robot,getCurrentAngle was invoked, returning 45
10.938,1.077,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.943,4.683,Mainline,Ending state machine pass of scanForLine
10.945,1.859,Mainline,Beginning state machine pass 2
10.945,0.712,robot,detectLine was called
10.947,1.259,in detectLine,ods.getLightDetected(), 0.178
10.948,1.230,in detectLine,returning, false
10.949,0.934,robot,getCurrentAngle was invoked, returning 45
10.950,1.022,robot,getCurrentAngle was invoked, returning 45
10.951,0.735,robot,getCurrentAngle was invoked, returning 45
10.952,1.546,robot,getCurrentAngle was invoked, returning 45
10.953,0.879,robot,ultramove powers are fl:fr:bl:br, 0.17, -0.25, -0.22, 0.14
10.958,5.058,Mainline,Ending state machine pass of scanForLine
10.959,0.815,Mainline,Beginning state machine pass 2
10.960,1.101,robot,detectLine was called
10.960,0.567,in detectLine,ods.getLightDetected(), 0.180
10.962,1.237,in detectLine,returning, false
10.963,1.237,robot,getCurrentAngle was invoked, returning 45
10.964,0.767,robot,getCurrentAngle was invoked, returning 45
10.964,0.774,robot,getCurrentAngle was invoked, returning 45
10.965,0.655,robot,getCurrentAngle was invoked, returning 45
10.966,0.979,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.002,35.669,Mainline,Ending state machine pass of scanForLine
11.003,0.891,Mainline,Beginning state machine pass 2
11.003,0.760,robot,detectLine was called
11.004,0.599,in detectLine,ods.getLightDetected(), 0.180
11.005,1.013,in detectLine,returning, false
11.006,0.709,robot,getCurrentAngle was invoked, returning 45
11.006,0.584,robot,getCurrentAngle was invoked, returning 45
11.007,0.636,robot,getCurrentAngle was invoked, returning 45
11.008,0.619,robot,getCurrentAngle was invoked, returning 45
11.009,1.159,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.017,8.028,Mainline,Ending state machine pass of scanForLine
11.018,1.232,Mainline,Beginning state machine pass 2
11.019,0.752,robot,detectLine was called
11.020,0.733,in detectLine,ods.getLightDetected(), 0.180
11.023,3.177,in detectLine,returning, false
11.024,1.463,robot,getCurrentAngle was invoked, returning 45
11.025,0.895,robot,getCurrentAngle was invoked, returning 45
11.027,2.156,robot,getCurrentAngle was invoked, returning 45
11.029,1.768,robot,getCurrentAngle was invoked, returning 45
11.030,0.897,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.033,2.801,Mainline,Ending state machine pass of scanForLine
11.034,0.890,Mainline,Beginning state machine pass 2
11.035,1.277,robot,detectLine was called
11.036,0.774,in detectLine,ods.getLightDetected(), 0.187
11.037,1.270,in detectLine,returning, false
11.038,0.762,robot,getCurrentAngle was invoked, returning 45
11.038,0.736,robot,getCurrentAngle was invoked, returning 45
11.040,1.627,robot,getCurrentAngle was invoked, returning 45
11.042,2.256,robot,getCurrentAngle was invoked, returning 45
11.043,1.181,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.048,4.457,Mainline,Ending state machine pass of scanForLine
11.051,3.131,Mainline,Beginning state machine pass 2
11.052,1.133,robot,detectLine was called
11.053,0.803,in detectLine,ods.getLightDetected(), 0.187
11.054,1.090,in detectLine,returning, false
11.055,0.824,robot,getCurrentAngle was invoked, returning 45
11.056,0.826,robot,getCurrentAngle was invoked, returning 45
11.057,1.559,robot,getCurrentAngle was invoked, returning 45
11.058,1.133,robot,getCurrentAngle was invoked, returning 45
11.059,0.774,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.063,3.517,Mainline,Ending state machine pass of scanForLine
11.064,1.592,Mainline,Beginning state machine pass 2
11.065,0.722,robot,detectLine was called
11.067,2.044,in detectLine,ods.getLightDetected(), 0.187
11.068,1.410,in detectLine,returning, false
11.069,0.823,robot,getCurrentAngle was invoked, returning 45
11.070,1.161,robot,getCurrentAngle was invoked, returning 45
11.071,1.005,robot,getCurrentAngle was invoked, returning 45
11.074,2.062,robot,getCurrentAngle was invoked, returning 45
11.074,0.928,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.078,3.214,Mainline,Ending state machine pass of scanForLine
11.079,0.857,Mainline,Beginning state machine pass 2
11.079,0.561,robot,detectLine was called
11.080,0.698,in detectLine,ods.getLightDetected(), 0.187
11.080,0.698,in detectLine,returning, false
11.081,0.628,robot,getCurrentAngle was invoked, returning 45
11.082,1.191,robot,getCurrentAngle was invoked, returning 45
11.083,0.816,robot,getCurrentAngle was invoked, returning 45
11.084,0.673,robot,getCurrentAngle was invoked, returning 45
11.085,0.782,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.087,2.792,Mainline,Ending state machine pass of scanForLine
11.088,0.812,Mainline,Beginning state machine pass 2
11.089,1.152,robot,detectLine was called
11.094,4.278,in detectLine,ods.getLightDetected(), 0.187
11.095,1.317,in detectLine,returning, false
11.096,1.462,robot,getCurrentAngle was invoked, returning 45
11.098,1.310,robot,getCurrentAngle was invoked, returning 45
11.100,2.075,robot,getCurrentAngle was invoked, returning 45
11.100,0.623,robot,getCurrentAngle was invoked, returning 45
11.102,1.351,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.107,4.855,Mainline,Ending state machine pass of scanForLine
11.107,0.690,Mainline,Beginning state machine pass 2
11.108,1.004,robot,detectLine was called
11.109,0.747,in detectLine,ods.getLightDetected(), 0.186
11.111,2.159,in detectLine,returning, false
11.113,1.822,robot,getCurrentAngle was invoked, returning 45
11.115,2.382,robot,getCurrentAngle was invoked, returning 45
11.117,1.766,robot,getCurrentAngle was invoked, returning 45
11.118,0.960,robot,getCurrentAngle was invoked, returning 45
11.119,0.641,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.124,4.969,Mainline,Ending state machine pass of scanForLine
11.124,0.672,Mainline,Beginning state machine pass 2
11.125,0.846,robot,detectLine was called
11.127,1.923,in detectLine,ods.getLightDetected(), 0.186
11.129,1.692,in detectLine,returning, false
11.130,0.941,robot,getCurrentAngle was invoked, returning 45
11.130,0.438,robot,getCurrentAngle was invoked, returning 45
11.131,0.750,robot,getCurrentAngle was invoked, returning 45
11.132,0.894,robot,getCurrentAngle was invoked, returning 45
11.133,1.400,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.139,5.228,Mainline,Ending state machine pass of scanForLine
11.139,0.667,Mainline,Beginning state machine pass 2
11.140,1.031,robot,detectLine was called
11.148,7.552,in detectLine,ods.getLightDetected(), 0.186
11.151,2.870,in detectLine,returning, false
11.151,0.719,robot,getCurrentAngle was invoked, returning 45
11.153,1.481,robot,getCurrentAngle was invoked, returning 45
11.155,2.115,robot,getCurrentAngle was invoked, returning 45
11.159,3.791,robot,getCurrentAngle was invoked, returning 45
11.162,2.843,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.167,5.053,Mainline,Ending state machine pass of scanForLine
11.168,1.603,Mainline,Beginning state machine pass 2
11.171,3.061,robot,detectLine was called
11.175,3.616,in detectLine,ods.getLightDetected(), 0.186
11.177,2.267,in detectLine,returning, false
11.180,2.527,robot,getCurrentAngle was invoked, returning 45
11.181,1.518,robot,getCurrentAngle was invoked, returning 45
11.183,1.433,robot,getCurrentAngle was invoked, returning 45
11.184,1.401,robot,getCurrentAngle was invoked, returning 45
11.186,1.678,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.199,13.161,Mainline,Ending state machine pass of scanForLine
11.220,21.501,Mainline,Beginning state machine pass 2
11.222,1.387,robot,detectLine was called
11.229,7.391,in detectLine,ods.getLightDetected(), 0.188
11.233,3.697,in detectLine,returning, false
11.239,5.761,robot,getCurrentAngle was invoked, returning 45
11.240,1.400,robot,getCurrentAngle was invoked, returning 45
11.242,1.509,robot,getCurrentAngle was invoked, returning 45
11.244,2.217,robot,getCurrentAngle was invoked, returning 45
11.245,1.098,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.25, -0.23, 0.14
11.252,6.989,Mainline,Ending state machine pass of scanForLine
11.253,0.766,Mainline,Beginning state machine pass 2
11.256,2.930,robot,detectLine was called
11.263,7.664,in detectLine,ods.getLightDetected(), 0.191
11.264,1.088,in detectLine,returning, false
11.265,0.758,robot,getCurrentAngle was invoked, returning 45
11.266,1.112,robot,getCurrentAngle was invoked, returning 45
11.267,0.809,robot,getCurrentAngle was invoked, returning 45
11.268,1.375,robot,getCurrentAngle was invoked, returning 45
11.269,0.971,robot,ultramove powers are fl:fr:bl:br, 0.16, -0.26, -0.23, 0.13
11.304,34.413,Mainline,Ending state machine pass of scanForLine
11.305,0.900,Mainline,Beginning state machine pass 2
