sec,d ms,r.init,r.init was invoked (a)
10.999,2.896,Mainline,Ending state machine pass of driveTowardsBeacon
10.999,0.612,Mainline,Beginning state machine pass 3
11.000,0.472,robot,getCurrentAngle was invoked, returning 45
11.000,0.449,robot,getCurrentAngle was invoked, returning 45
11.001,0.531,robot,getCurrentAngle was invoked, returning 45
11.001,0.551,robot,getCurrentAngle was invoked, returning 45
11.002,0.824,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.005,2.793,Mainline,Ending state machine pass of driveTowardsBeacon
11.006,0.579,Mainline,Beginning state machine pass 3
11.007,1.449,robot,getCurrentAngle was invoked, returning 45
11.008,0.475,robot,getCurrentAngle was invoked, returning 45
11.008,0.849,robot,getCurrentAngle was invoked, returning 45
11.009,0.845,robot,getCurrentAngle was invoked, returning 45
11.010,0.514,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.012,2.325,Mainline,Ending state machine pass of driveTowardsBeacon
11.013,0.776,Mainline,Beginning state machine pass 3
11.013,0.481,robot,getCurrentAngle was invoked, returning 45
11.014,0.837,robot,getCurrentAngle was invoked, returning 45
11.015,0.595,robot,getCurrentAngle was invoked, returning 45
11.015,0.677,robot,getCurrentAngle was invoked, returning 45
11.016,0.597,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.020,3.547,Mainline,Ending state machine pass of driveTowardsBeacon
11.020,0.640,Mainline,Beginning state machine pass 3
11.021,0.684,robot,getCurrentAngle was invoked, returning 45
11.023,2.623,robot,getCurrentAngle was invoked, returning 45
11.025,1.372,robot,getCurrentAngle was invoked, returning 45
11.026,1.055,robot,getCurrentAngle was invoked, returning 45
11.029,3.493,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.038,8.493,Mainline,Ending state machine pass of driveTowardsBeacon
11.040,1.762,Mainline,Beginning state machine pass 3
11.041,1.513,robot,getCurrentAngle was invoked, returning 45
11.043,2.066,robot,getCurrentAngle was invoked, returning 45
11.044,1.115,robot,getCurrentAngle was invoked, returning 45
11.046,1.199,robot,getCurrentAngle was invoked, returning 45
11.047,1.354,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.052,5.526,Mainline,Ending state machine pass of driveTowardsBeacon
11.055,2.454,Mainline,Beginning state machine pass 3
11.056,0.866,robot,getCurrentAngle was invoked, returning 45
11.058,1.769,robot,getCurrentAngle was invoked, returning 45
11.060,2.078,robot,getCurrentAngle was invoked, returning 45
11.061,1.700,robot,getCurrentAngle was invoked, returning 45
11.064,2.348,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.068,4.704,Mainline,Ending state machine pass of driveTowardsBeacon
11.070,1.948,Mainline,Beginning state machine pass 3
11.093,22.818,robot,getCurrentAngle was invoked, returning 45
11.094,1.118,robot,getCurrentAngle was invoked, returning 45
11.095,0.668,robot,getCurrentAngle was invoked, returning 45
11.096,0.618,robot,getCurrentAngle was invoked, returning 45
11.097,1.524,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.101,3.914,Mainline,Ending state machine pass of driveTowardsBeacon
11.102,0.882,Mainline,Beginning state machine pass 3
11.102,0.554,robot,getCurrentAngle was invoked, returning 45
11.103,0.623,robot,getCurrentAngle was invoked, returning 45
11.104,0.849,robot,getCurrentAngle was invoked, returning 45
11.104,0.591,robot,getCurrentAngle was invoked, returning 45
11.105,0.791,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.108,3.012,Mainline,Ending state machine pass of driveTowardsBeacon
11.109,0.653,Mainline,Beginning state machine pass 3
11.110,0.961,robot,getCurrentAngle was invoked, returning 45
11.110,0.507,robot,getCurrentAngle was invoked, returning 45
11.111,0.668,robot,getCurrentAngle was invoked, returning 45
11.112,1.120,robot,getCurrentAngle was invoked, returning 45
11.113,0.720,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.116,2.632,Mainline,Ending state machine pass of driveTowardsBeacon
11.116,0.954,Mainline,Beginning state machine pass 3
11.117,0.765,robot,getCurrentAngle was invoked, returning 45
11.118,0.760,robot,getCurrentAngle was invoked, returning 45
11.119,0.567,robot,getCurrentAngle was invoked, returning 45
11.119,0.797,robot,getCurrentAngle was invoked, returning 45
11.120,0.797,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.122,2.217,Mainline,Ending state machine pass of driveTowardsBeacon
11.123,1.004,Mainline,Beginning state machine pass 3
11.124,0.572,robot,getCurrentAngle was invoked, returning 45
11.125,0.842,robot,getCurrentAngle was invoked, returning 45
11.125,0.519,robot,getCurrentAngle was invoked, returning 45
11.126,1.092,robot,getCurrentAngle was invoked, returning 45
11.127,1.026,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.130,2.627,Mainline,Ending state machine pass of driveTowardsBeacon
11.131,1.151,Mainline,Beginning state machine pass 3
11.132,0.644,robot,getCurrentAngle was invoked, returning 45
11.134,2.056,robot,getCurrentAngle was invoked, returning 45
11.135,0.865,robot,getCurrentAngle was invoked, returning 45
11.135,0.646,robot,getCurrentAngle was invoked, returning 45
11.136,0.874,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.139,2.937,Mainline,Ending state machine pass of driveTowardsBeacon
11.140,0.882,Mainline,Beginning state machine pass 3
11.141,0.716,robot,getCurrentAngle was invoked, returning 45
11.142,0.817,robot,getCurrentAngle was invoked, returning 45
11.142,0.611,robot,getCurrentAngle was invoked, returning 45
11.143,0.744,robot,getCurrentAngle was invoked, returning 45
11.144,0.587,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.146,2.487,Mainline,Ending state machine pass of driveTowardsBeacon
11.147,0.851,Mainline,Beginning state machine pass 3
11.148,0.652,robot,getCurrentAngle was invoked, returning 45
11.149,1.085,robot,getCurrentAngle was invoked, returning 45
11.149,0.589,robot,getCurrentAngle was invoked, returning 45
11.150,0.498,robot,getCurrentAngle was invoked, returning 45
11.151,1.043,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.153,2.341,Mainline,Ending state machine pass of driveTowardsBeacon
11.154,0.820,Mainline,Beginning state machine pass 3
11.155,0.577,robot,getCurrentAngle was invoked, returning 45
11.155,0.766,robot,getCurrentAngle was invoked, returning 45
11.156,0.562,robot,getCurrentAngle was invoked, returning 45
11.157,0.686,robot,getCurrentAngle was invoked, returning 45
11.158,1.132,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.160,2.161,Mainline,Ending state machine pass of driveTowardsBeacon
11.161,0.838,Mainline,Beginning state machine pass 3
11.161,0.497,robot,getCurrentAngle was invoked, returning 45
11.162,0.691,robot,getCurrentAngle was invoked, returning 45
11.163,0.637,robot,getCurrentAngle was invoked, returning 45
11.163,0.693,robot,getCurrentAngle was invoked, returning 45
11.164,0.665,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.166,2.384,Mainline,Ending state machine pass of driveTowardsBeacon
11.169,2.279,Mainline,Beginning state machine pass 3
11.170,1.158,robot,getCurrentAngle was invoked, returning 45
11.171,1.284,robot,getCurrentAngle was invoked, returning 45
11.172,0.630,robot,getCurrentAngle was invoked, returning 45
11.173,1.108,robot,getCurrentAngle was invoked, returning 45
11.173,0.592,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.176,2.661,Mainline,Ending state machine pass of driveTowardsBeacon
11.177,0.911,Mainline,Beginning state machine pass 3
11.178,1.000,robot,getCurrentAngle was invoked, returning 45
11.178,0.566,robot,getCurrentAngle was invoked, returning 45
11.179,0.863,robot,getCurrentAngle was invoked, returning 45
11.180,0.840,robot,getCurrentAngle was invoked, returning 45
11.181,0.745,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.183,2.495,Mainline,Ending state machine pass of driveTowardsBeacon
11.184,0.652,Mainline,Beginning state machine pass 3
11.185,0.778,robot,getCurrentAngle was invoked, returning 45
11.185,0.478,robot,getCurrentAngle was invoked, returning 45
11.186,0.803,robot,getCurrentAngle was invoked, returning 45
11.187,1.385,robot,getCurrentAngle was invoked, returning 45
11.188,0.600,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.191,2.637,Mainline,Ending state machine pass of driveTowardsBeacon
11.191,0.634,Mainline,Beginning state machine pass 3
11.192,0.753,robot,getCurrentAngle was invoked, returning 45
11.193,0.740,robot,getCurrentAngle was invoked, returning 45
11.194,0.973,robot,getCurrentAngle was invoked, returning 45
11.195,0.842,robot,getCurrentAngle was invoked, returning 45
11.195,0.583,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.198,2.534,Mainline,Ending state machine pass of driveTowardsBeacon
11.199,0.904,Mainline,Beginning state machine pass 3
11.200,0.866,robot,getCurrentAngle was invoked, returning 45
11.200,0.596,robot,getCurrentAngle was invoked, returning 45
11.201,1.008,robot,getCurrentAngle was invoked, returning 45
11.203,1.414,robot,getCurrentAngle was invoked, returning 45
11.203,0.605,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.209,5.440,Mainline,Ending state machine pass of driveTowardsBeacon
11.210,1.425,Mainline,Beginning state machine pass 3
11.211,0.867,robot,getCurrentAngle was invoked, returning 45
11.211,0.481,robot,getCurrentAngle was invoked, returning 45
11.212,0.932,robot,getCurrentAngle was invoked, returning 45
11.213,0.790,robot,getCurrentAngle was invoked, returning 45
11.214,1.219,robot,ultramove powers are fl:fr:bl:br, 0.19, 0.20, 0.19, 0.20
11.217,3.099,Mainline,Ending state machine pass of driveTowardsBeacon
11.219,1.687,Mainline,Beginning state machine pass 3
11.220,0.875,robot,getCurrentAngle was invoked, returning 45
11.221,0.742,robot,getCurrentAngle was invoked, returning 45
11.222,1.000,robot,getCurrentAngle was invoked, returning 45
11.222,0.762,robot,getCurrentAngle was invoked, returning 45
11.223,0.662,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.279,55.573,Mainline,Ending state machine pass of driveTowardsBeacon
11.279,0.741,Mainline,Beginning state machine pass 3
11.280,0.588,robot,getCurrentAngle was invoked, returning 45
11.281,0.522,robot,getCurrentAngle was invoked, returning 45
11.281,0.527,robot,getCurrentAngle was invoked, returning 45
11.282,0.456,robot,getCurrentAngle was invoked, returning 45
11.282,0.439,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.283,1.336,Mainline,Ending state machine pass of driveTowardsBeacon
11.284,0.522,Mainline,Beginning state machine pass 3
11.284,0.440,robot,getCurrentAngle was invoked, returning 45
11.285,0.476,robot,getCurrentAngle was invoked, returning 45
11.285,0.555,robot,getCurrentAngle was invoked, returning 45
11.286,0.502,robot,getCurrentAngle was invoked, returning 45
11.286,0.523,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.288,1.860,Mainline,Ending state machine pass of driveTowardsBeacon
11.289,0.619,Mainline,Beginning state machine pass 3
11.289,0.473,robot,getCurrentAngle was invoked, returning 45
11.290,0.831,robot,getCurrentAngle was invoked, returning 45
11.291,0.608,robot,getCurrentAngle was invoked, returning 45
11.291,0.548,robot,getCurrentAngle was invoked, returning 45
11.292,0.544,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.294,1.879,Mainline,Ending state machine pass of driveTowardsBeacon
11.294,0.608,Mainline,Beginning state machine pass 3
11.295,0.485,robot,getCurrentAngle was invoked, returning 45
11.295,0.550,robot,getCurrentAngle was invoked, returning 45
11.296,0.517,robot,getCurrentAngle was invoked, returning 45
11.296,0.557,robot,getCurrentAngle was invoked, returning 45
11.298,1.137,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.300,2.036,Mainline,Ending state machine pass of driveTowardsBeacon
11.300,0.536,Mainline,Beginning state machine pass 3
11.301,0.463,robot,getCurrentAngle was invoked, returning 45
11.302,1.300,robot,getCurrentAngle was invoked, returning 45
11.303,0.601,robot,getCurrentAngle was invoked, returning 45
11.303,0.777,robot,getCurrentAngle was invoked, returning 45
11.304,0.555,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.307,3.618,Mainline,Ending state machine pass of driveTowardsBeacon
11.308,0.545,Mainline,Beginning state machine pass 3
11.308,0.414,robot,getCurrentAngle was invoked, returning 45
11.310,1.374,robot,getCurrentAngle was invoked, returning 45
11.311,0.988,robot,getCurrentAngle was invoked, returning 45
11.312,0.955,robot,getCurrentAngle was invoked, returning 45
11.312,0.615,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.315,2.681,Mainline,Ending state machine pass of driveTowardsBeacon
11.316,0.537,Mainline,Beginning state machine pass 3
11.316,0.534,robot,getCurrentAngle was invoked, returning 45
11.317,0.508,robot,getCurrentAngle was invoked, returning 45
11.317,0.674,robot,getCurrentAngle was invoked, returning 45
11.318,0.555,robot,getCurrentAngle was invoked, returning 45
11.319,0.813,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.320,1.570,Mainline,Ending state machine pass of driveTowardsBeacon
11.321,0.616,Mainline,Beginning state machine pass 3
11.321,0.409,robot,getCurrentAngle was invoked, returning 45
11.322,0.452,robot,getCurrentAngle was invoked, returning 45
11.322,0.506,robot,getCurrentAngle was invoked, returning 45
11.323,0.554,robot,getCurrentAngle was invoked, returning 45
11.324,0.870,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.325,1.581,Mainline,Ending state machine pass of driveTowardsBeacon
11.326,0.637,Mainline,Beginning state machine pass 3
11.326,0.423,robot,getCurrentAngle was invoked, returning 45
11.327,0.752,robot,getCurrentAngle was invoked, returning 45
11.328,0.616,robot,getCurrentAngle was invoked, returning 45
11.328,0.522,robot,getCurrentAngle was invoked, returning 45
11.329,0.512,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.330,1.534,Mainline,Ending state machine pass of driveTowardsBeacon
11.331,0.548,Mainline,Beginning state machine pass 3
11.331,0.451,robot,getCurrentAngle was invoked, returning 45
11.332,0.438,robot,getCurrentAngle was invoked, returning 45
11.332,0.523,robot,getCurrentAngle was invoked, returning 45
11.333,0.588,robot,getCurrentAngle was invoked, returning 45
11.333,0.592,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.335,1.881,Mainline,Ending state machine pass of driveTowardsBeacon
11.336,0.571,Mainline,Beginning state machine pass 3
11.337,1.022,robot,getCurrentAngle was invoked, returning 45
11.337,0.535,robot,getCurrentAngle was invoked, returning 45
11.338,0.546,robot,getCurrentAngle was invoked, returning 45
11.338,0.528,robot,getCurrentAngle was invoked, returning 45
11.339,0.488,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.341,1.772,Mainline,Ending state machine pass of driveTowardsBeacon
11.341,0.655,Mainline,Beginning state machine pass 3
11.342,0.508,robot,getCurrentAngle was invoked, returning 45
11.342,0.531,robot,getCurrentAngle was invoked, returning 45
11.343,0.569,robot,getCurrentAngle was invoked, returning 45
11.343,0.493,robot,getCurrentAngle was invoked, returning 45
11.344,0.516,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.346,1.781,Mainline,Ending state machine pass of driveTowardsBeacon
11.346,0.533,Mainline,Beginning state machine pass 3
11.347,0.497,robot,getCurrentAngle was invoked, returning 45
11.347,0.563,robot,getCurrentAngle was invoked, returning 45
11.348,0.568,robot,getCurrentAngle was invoked, returning 45
11.348,0.561,robot,getCurrentAngle was invoked, returning 45
11.349,0.578,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.352,2.518,Mainline,Ending state machine pass of driveTowardsBeacon
11.352,0.591,Mainline,Beginning state machine pass 3
11.353,0.484,robot,getCurrentAngle was invoked, returning 45
11.353,0.485,robot,getCurrentAngle was invoked, returning 45
11.354,0.499,robot,getCurrentAngle was invoked, returning 45
11.354,0.454,robot,getCurrentAngle was invoked, returning 45
11.354,0.422,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.356,2.006,Mainline,Ending state machine pass of driveTowardsBeacon
11.357,0.681,Mainline,Beginning state machine pass 3
11.358,0.502,robot,getCurrentAngle was invoked, returning 45
11.358,0.449,robot,getCurrentAngle was invoked, returning 45
11.359,0.478,robot,getCurrentAngle was invoked, returning 45
11.359,0.466,robot,getCurrentAngle was invoked, returning 45
11.360,0.479,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.362,2.012,Mainline,Ending state machine pass of driveTowardsBeacon
11.362,0.499,Mainline,Beginning state machine pass 3
11.362,0.421,robot,getCurrentAngle was invoked, returning 45
11.363,0.407,robot,getCurrentAngle was invoked, returning 45
11.363,0.502,robot,getCurrentAngle was invoked, returning 45
11.364,0.479,robot,getCurrentAngle was invoked, returning 45
11.364,0.437,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.367,2.651,Mainline,Ending state machine pass of driveTowardsBeacon
11.368,1.290,Mainline,Beginning state machine pass 3
11.369,0.568,robot,getCurrentAngle was invoked, returning 45
11.369,0.440,robot,getCurrentAngle was invoked, returning 45
11.370,1.227,robot,getCurrentAngle was invoked, returning 45
11.372,1.038,robot,getCurrentAngle was invoked, returning 45
11.372,0.570,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.374,1.519,Mainline,Ending state machine pass of driveTowardsBeacon
11.374,0.596,Mainline,Beginning state machine pass 3
11.375,0.497,robot,getCurrentAngle was invoked, returning 45
11.375,0.401,robot,getCurrentAngle was invoked, returning 45
11.376,0.448,robot,getCurrentAngle was invoked, returning 45
11.376,0.882,robot,getCurrentAngle was invoked, returning 45
11.377,0.765,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.379,1.882,Mainline,Ending state machine pass of driveTowardsBeacon
11.380,0.507,Mainline,Beginning state machine pass 3
11.380,0.452,robot,getCurrentAngle was invoked, returning 45
11.381,0.762,robot,getCurrentAngle was invoked, returning 45
11.382,0.896,robot,getCurrentAngle was invoked, returning 45
11.382,0.553,robot,getCurrentAngle was invoked, returning 45
11.383,0.587,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.385,1.679,Mainline,Ending state machine pass of driveTowardsBeacon
11.385,0.523,Mainline,Beginning state machine pass 3
11.385,0.403,robot,getCurrentAngle was invoked, returning 45
11.387,1.066,robot,getCurrentAngle was invoked, returning 45
11.388,1.071,robot,getCurrentAngle was invoked, returning 45
11.388,0.554,robot,getCurrentAngle was invoked, returning 45
11.389,0.519,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.391,1.914,Mainline,Ending state machine pass of driveTowardsBeacon
11.391,0.542,Mainline,Beginning state machine pass 3
11.392,0.439,robot,getCurrentAngle was invoked, returning 45
11.392,0.714,robot,getCurrentAngle was invoked, returning 45
11.393,0.612,robot,getCurrentAngle was invoked, returning 45
11.393,0.515,robot,getCurrentAngle was invoked, returning 45
11.394,0.515,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.396,1.678,Mainline,Ending state machine pass of driveTowardsBeacon
11.396,0.548,Mainline,Beginning state machine pass 3
11.397,0.645,robot,getCurrentAngle was invoked, returning 45
11.398,0.821,robot,getCurrentAngle was invoked, returning 45
11.398,0.545,robot,getCurrentAngle was invoked, returning 45
11.399,0.824,robot,getCurrentAngle was invoked, returning 45
11.400,0.553,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.401,1.776,Mainline,Ending state machine pass of driveTowardsBeacon
11.402,0.569,Mainline,Beginning state machine pass 3
11.402,0.441,robot,getCurrentAngle was invoked, returning 45
11.403,0.471,robot,getCurrentAngle was invoked, returning 45
11.403,0.575,robot,getCurrentAngle was invoked, returning 45
11.404,0.553,robot,getCurrentAngle was invoked, returning 45
11.404,0.585,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.406,1.790,Mainline,Ending state machine pass of driveTowardsBeacon
11.407,0.698,Mainline,Beginning state machine pass 3
11.407,0.429,robot,getCurrentAngle was invoked, returning 45
11.408,0.456,robot,getCurrentAngle was invoked, returning 45
11.408,0.552,robot,getCurrentAngle was invoked, returning 45
11.409,0.557,robot,getCurrentAngle was invoked, returning 45
11.409,0.515,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.412,2.917,Mainline,Ending state machine pass of driveTowardsBeacon
11.413,0.511,Mainline,Beginning state machine pass 3
11.413,0.413,robot,getCurrentAngle was invoked, returning 45
11.414,0.476,robot,getCurrentAngle was invoked, returning 45
11.414,0.537,robot,getCurrentAngle was invoked, returning 45
11.415,0.527,robot,getCurrentAngle was invoked, returning 45
11.415,0.494,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.417,1.905,Mainline,Ending state machine pass of driveTowardsBeacon
11.418,0.586,Mainline,Beginning state machine pass 3
11.419,1.005,robot,getCurrentAngle was invoked, returning 45
11.420,0.787,robot,getCurrentAngle was invoked, returning 45
11.420,0.612,robot,getCurrentAngle was invoked, returning 45
11.421,0.726,robot,getCurrentAngle was invoked, returning 45
11.422,0.824,robot,ultramove powers are fl:fr:bl:br, 0.20, 0.19, 0.20, 0.19
11.423,1.507,Mainline,Ending state machine pass of driveTowardsBeacon
11.424,0.568,Mainline,Beginning state machine pass 3
11.424,0.478,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
11.425,0.884,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
11.476,50.297,</driveTowardsBeacon>
11.477,1.229,driveTowardsBeaconStateMachine,Execution of driveTowardsBeacon has been completed in, 134, intervals over a time of, 1.140462.3, seconds
11.478,1.088,Mainline,Ending state machine pass of pushBeaconButton
11.479,0.880,Mainline,Beginning state machine pass 4
11.480,0.841,robot,detectColor was called
11.481,1.155,robot,ada.red, 128, ada.blue, 44
11.482,1.167,robot,pushButton was invoked with button 1
11.483,0.898,<pushBeaconButton>
12.496,1012.914,pushBeaconButtonStateMachine,Execution of pushBeaconButton has started
12.496,0.701,</pushBeaconButton>
12.497,0.758,pushBeaconButtonStateMachine,Execution of pushBeaconButton has been completed in, 0, intervals over a time of, 0.000688.3, seconds
12.498,1.047,Mainline,Ending state machine pass of backAwayFromBeacon
12.499,1.150,Mainline,Beginning state machine pass 5
12.500,0.632,robot,setMotorTargets was called - f:r:s: -891 : 0 : 0
12.502,1.941,<backAwayFromBeacon>
12.503,0.819,backAwayFromBeaconStateMachine,Execution of backAwayFromBeacon has started
12.504,0.949,robot,getCurrentAngle was invoked, returning 45
12.505,1.259,robot,getCurrentAngle was invoked, returning 45
12.506,0.891,robot,getCurrentAngle was invoked, returning 45
12.507,0.708,robot,getCurrentAngle was invoked, returning 45
12.508,1.659,robot,bettermove powers are fl:fr:bl:br, -0.50, -0.49, -0.50, -0.49
12.589,80.343,Mainline,Ending state machine pass of backAwayFromBeacon
12.590,1.094,Mainline,Beginning state machine pass 5
12.593,3.005,robot,getCurrentAngle was invoked, returning 45
12.596,3.197,robot,getCurrentAngle was invoked, returning 45
12.597,1.095,robot,getCurrentAngle was invoked, returning 45
12.604,6.834,robot,getCurrentAngle was invoked, returning 45
12.606,2.535,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.49, -0.49, -0.50
12.654,47.862,Mainline,Ending state machine pass of backAwayFromBeacon
12.681,26.469,Mainline,Beginning state machine pass 5
12.683,2.809,robot,getCurrentAngle was invoked, returning 45
12.686,2.187,robot,getCurrentAngle was invoked, returning 45
12.687,1.187,robot,getCurrentAngle was invoked, returning 45
12.688,1.221,robot,getCurrentAngle was invoked, returning 45
12.689,1.286,robot,bettermove powers are fl:fr:bl:br, -0.50, -0.49, -0.49, -0.48
12.735,45.426,Mainline,Ending state machine pass of backAwayFromBeacon
12.736,1.313,Mainline,Beginning state machine pass 5
12.737,1.275,robot,getCurrentAngle was invoked, returning 45
12.741,3.315,robot,getCurrentAngle was invoked, returning 45
12.742,0.889,robot,getCurrentAngle was invoked, returning 45
12.743,1.495,robot,getCurrentAngle was invoked, returning 45
12.744,1.372,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.48, -0.50, -0.48
12.813,68.546,Mainline,Ending state machine pass of backAwayFromBeacon
12.814,1.033,Mainline,Beginning state machine pass 5
12.815,0.801,robot,getCurrentAngle was invoked, returning 45
12.816,1.236,robot,getCurrentAngle was invoked, returning 45
12.817,1.445,robot,getCurrentAngle was invoked, returning 45
12.819,1.336,robot,getCurrentAngle was invoked, returning 45
12.820,0.973,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.48, -0.50, -0.48
12.823,3.223,Mainline,Ending state machine pass of backAwayFromBeacon
12.825,1.810,Mainline,Beginning state machine pass 5
12.826,1.187,robot,getCurrentAngle was invoked, returning 45
12.829,3.014,robot,getCurrentAngle was invoked, returning 45
12.830,1.221,robot,getCurrentAngle was invoked, returning 45
12.831,1.044,robot,getCurrentAngle was invoked, returning 45
12.833,2.010,robot,bettermove powers are fl:fr:bl:br, -0.50, -0.48, -0.50, -0.48
12.866,32.375,Mainline,Ending state machine pass of backAwayFromBeacon
12.867,1.700,Mainline,Beginning state machine pass 5
12.869,1.856,robot,getCurrentAngle was invoked, returning 45
12.872,2.642,robot,getCurrentAngle was invoked, returning 45
12.873,0.838,robot,getCurrentAngle was invoked, returning 45
12.874,1.072,robot,getCurrentAngle was invoked, returning 45
12.875,0.849,robot,bettermove powers are fl:fr:bl:br, -0.50, -0.48, -0.49, -0.48
12.912,37.152,Mainline,Ending state machine pass of backAwayFromBeacon
12.913,0.763,Mainline,Beginning state machine pass 5
12.913,0.844,robot,getCurrentAngle was invoked, returning 45
12.915,1.205,robot,getCurrentAngle was invoked, returning 45
12.915,0.884,robot,getCurrentAngle was invoked, returning 45
12.916,0.788,robot,getCurrentAngle was invoked, returning 45
12.917,1.123,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.48, -0.50, -0.48
12.948,30.346,Mainline,Ending state machine pass of backAwayFromBeacon
12.949,1.023,Mainline,Beginning state machine pass 5
12.951,1.959,robot,getCurrentAngle was invoked, returning 45
12.954,3.436,robot,getCurrentAngle was invoked, returning 45
12.955,1.165,robot,getCurrentAngle was invoked, returning 45
12.956,0.792,robot,getCurrentAngle was invoked, returning 45
12.960,3.592,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.48, -0.50, -0.48
12.965,5.438,Mainline,Ending state machine pass of backAwayFromBeacon
12.967,1.372,Mainline,Beginning state machine pass 5
12.968,1.772,robot,getCurrentAngle was invoked, returning 45
12.970,1.561,robot,getCurrentAngle was invoked, returning 45
12.972,1.753,robot,getCurrentAngle was invoked, returning 45
12.972,0.783,robot,getCurrentAngle was invoked, returning 45
12.973,1.063,robot,bettermove powers are fl:fr:bl:br, -0.50, -0.49, -0.49, -0.48
13.016,42.341,Mainline,Ending state machine pass of backAwayFromBeacon
13.017,0.903,Mainline,Beginning state machine pass 5
13.018,1.130,robot,getCurrentAngle was invoked, returning 45
13.019,1.611,robot,getCurrentAngle was invoked, returning 45
13.021,1.668,robot,getCurrentAngle was invoked, returning 45
13.022,0.921,robot,getCurrentAngle was invoked, returning 45
13.023,1.008,robot,bettermove powers are fl:fr:bl:br, -0.49, -0.49, -0.50, -0.48
